ville,historic,building,amenity,tourism,name,name:ar,lat,lon,surface_m2
Tunis,ruins,,,,,,36.10881776255646,9.28406926220987,2429.9726849809995
Tunis,,yes,place_of_worship,,جامع مسجد العصر,,33.336019614577864,10.47245928920514,1466.9559094292715
Tunis,archaeological_site,,,,Zanfour Theatre,,35.994338983918304,9.01921223025113,3268.2748900591387
Tunis,ruins,,,,,,33.529321125073075,10.674458587620231,842.612668801497
Tunis,,mosque,place_of_worship,,جامع سيدي علي بن عبيد,جامع سيدي علي بن عبيد,33.34766492228637,10.490507446066205,1265.8938362140282
Tunis,,,place_of_worship,,الجامع الكبير,الجامع الكبير,33.34437224111834,10.493246689773594,4567.102732008687
Tunis,,yes,place_of_worship,,جامع القصر الجديد,جامع القصر الجديد,33.30105723829556,10.294281150195223,482.1895353864003
Tunis,building,yes,,,القصر القديم,القصر القديم,33.30121486363405,10.293999549496823,1283.1939936115627
Tunis,archaeological_site,,,,Ulissipira Amphitheatre,,35.95854446277844,10.44116636534156,3468.8975033326965
Tunis,,yes,place_of_worship,,,,33.548525533685996,10.493481978437917,229.88667955727666
Tunis,,yes,place_of_worship,,جامع اللّبة,جامع اللّبة,33.31167296848928,10.524102606072253,322.1730619506567
Tunis,ruins,,,,,,33.58169267471098,8.840440047496848,16976.928513363484
Tunis,ruins,,,,,,34.42987613976152,9.230831987281498,83.57626558399855
Tunis,,yes,place_of_worship,,,مسجد,33.35333992117039,10.495018360480241,418.8216082380378
Tunis,archaeological_site,,,,Pupput,,36.393325899238654,10.561577910169436,26763.89152961912
Tunis,,,place_of_worship,,جامع الرحمة,جامع الرحمة,36.08446181451434,9.366332187104216,2326.2499110246877
Tunis,,mosque,place_of_worship,,,,33.63555299823667,10.341261903235633,359.98622357536954
Tunis,,yes,place_of_worship,,مسجد القرين,مسجد القرين,33.615790689225705,10.515553451819198,493.9905788501535
Tunis,,mosque,place_of_worship,,,,33.869414453181605,10.067571329574497,1086.310322460315
Tunis,,,place_of_worship,,كنيسة مجاز الباب,كنيسة مجاز الباب,36.65050105201349,9.60979277689566,837.6016681372121
Tunis,,mosque,place_of_worship,,جامع المدينة الكبير,جامع المدينة الكبير,36.649248124402334,9.608962522560804,605.6668861173655
Tunis,,,place_of_worship,,,مسجد,36.64972095907806,9.611696470830333,4058.5802942111586
Tunis,,yes,place_of_worship,,,,33.803253911380914,10.032659435386867,197.65612659609957
Tunis,,yes,place_of_worship,,مسجد الفضان,مسجد الفضان,37.060952837053186,10.12088144737595,786.0051505734402
Tunis,,yes,place_of_worship,,جامع عائشة,جامع عائشة,35.75326078771379,10.717862227091173,1051.7186795861116
Tunis,,yes,place_of_worship,,جامع الحمد,جامع الحمد,36.80438693619391,10.142909924266029,480.4122131955287
Tunis,,yes,place_of_worship,,جامع قرطبة,جامع قرطبة,37.059276049894414,10.111512123905783,3035.8973349200423
Tunis,,yes,place_of_worship,,جامع الحاج علي,جامع الحاج علي,37.0631360335624,10.118744296447097,781.5462963264844
Tunis,,yes,place_of_worship,,,,37.017162448959915,10.07422378278311,1758.5539359544114
Tunis,ship,,,,,,33.59283557417692,11.07838276095718,60.38113662656207
Tunis,,mosque,place_of_worship,,,مسجد,36.542680672702886,9.663222036488618,5626.691980559696
Tunis,archaeological_site,,,,Roman House of Masks,,35.817240272674574,10.636540776393922,1286.6744917794206
Tunis,,yes,place_of_worship,,,,36.840871606986724,10.086306488801016,905.905915474985
Tunis,archaeological_site,,,,,,33.68656821324482,8.967947641903555,43873.8612181638
Tunis,archaeological_site,,,,Ancienne Kebili,,33.68656821324482,8.967947641903555,43873.8612181638
Tunis,,church,place_of_worship,,Église de Béja,,36.72389492197784,9.184833525262555,600.9040154383193
Tunis,,church,,,,,35.832960849818264,10.634664609038602,356.51556513915233
Tunis,,yes,place_of_worship,,Mosquée ouled Zid,,34.59780155489294,8.826743833636774,1184.6027333012466
Tunis,,yes,place_of_worship,,MAISON DES CULTURES IBN HAYTHEM,,33.71225585475292,8.972919701581187,4674.175242408877
Tunis,,yes,place_of_worship,,KHALED BEN WALID,,33.70935265771603,8.972058867424233,1407.4785803587502
Tunis,,yes,place_of_worship,,,,33.712001787051115,8.97140388302804,50.87698538446832
Tunis,,yes,place_of_worship,,,,33.69831146675289,8.971609998189868,1768.5379428263132
Tunis,,yes,place_of_worship,,,,33.68665378082171,8.968076083087395,307.93940940673616
Tunis,,mosque,place_of_worship,,مسجد سبحان الله,مسجد سبحان الله,36.803430978274505,10.091244087570338,638.2938230678416
Tunis,,yes,place_of_worship,,,,37.26538779044027,9.843186497345375,1237.034428703499
Tunis,archaeological_site,,,,,,33.53263529282079,10.674154347252564,7543.736296025609
Tunis,archaeological_site,,,attraction,جكتيس,جكتيس,33.53179730768302,10.677103641486958,503698.31679265684
Tunis,ruins,yes,,,,,33.53249716901616,10.676923555113316,2393.575798135156
Tunis,archaeological_site,,,attraction,Henchir Tala,,33.69933270742929,10.91505297467652,3768.6135191419908
Tunis,castle,yes,,,Borj Jelij,,33.88700506842193,10.74658984277878,232.21309687262317
Tunis,,yes,place_of_worship,,جامع عمر ابن عبد العزيز,جامع عمر ابن عبد العزيز,36.804157049107914,10.12296972533926,2755.1873979751817
Tunis,,yes,place_of_worship,,جامع بلال,جامع بلال,36.888245814786146,10.183024364633491,1178.4589383349883
Tunis,,yes,place_of_worship,,جامع الرّبيع,جامع الرّبيع,36.888796444374144,10.195541811821705,796.3899386975675
Tunis,,yes,place_of_worship,,,,36.8825614176535,10.18104583057005,969.6412035973261
Tunis,,yes,place_of_worship,,Jaafar,,36.904585341970005,10.180586547651966,1071.1982136970973
Tunis,,,place_of_worship,,مسجد الفتح,مسجد الفتح,37.26995605991546,9.867564063501066,4904.138121259327
Tunis,,yes,place_of_worship,,Jamaa El Bhira,,37.28357634526408,9.857877249861069,1641.6280432510396
Tunis,,yes,place_of_worship,,Mosquée ennour,,34.42930963851844,8.751825294682362,1155.9800756471739
Tunis,,yes,place_of_worship,,,,32.87284115141357,10.824743661685273,646.1561911940069
Tunis,building,yes,,,قصر أولاد بوبكر,قصر أولاد بوبكر,33.14779893643167,10.44847035036539,708.1230500537109
Tunis,building,yes,,,قصر أولاد بوبكر,قصر أولاد بوبكر,33.147897569942906,10.448013065749668,282.14793227775283
Tunis,building,yes,,,قصر أولاد بوبكر,قصر أولاد بوبكر,33.14776699712527,10.448231436364521,265.1159952222507
Tunis,building,ruins,,,قصر بني غدير,قصر بني غدير,33.08591072939344,10.352552316946026,96.61296217929348
Tunis,building,yes,,,Ksar Kourikhia,,33.24168655504473,10.334196586401996,615.66730643421
Tunis,,yes,place_of_worship,,جامع الفراجين,جامع الفراجين,32.91173407699396,10.263780131605847,144.6351216583969
Tunis,,yes,place_of_worship,,مسجد النخيل,مسجد النخيل,32.86784241826608,10.287117540399048,198.96332725161108
Tunis,,,place_of_worship,,مسجد الأحمدي,مسجد الأحمدي,36.882491243385026,10.331317457732194,4032.8095256678794
Tunis,,mosque,place_of_worship,,,,35.18603603351481,8.864140873703652,768.0077545602907
Tunis,,mosque,,,Jamaa Okra (Louta Sedouikech),,33.72167281490607,10.91191523599876,111.59028153204774
Tunis,,mosque,place_of_worship,,,,33.874392478962235,10.866553560746874,992.411897707763
Tunis,,synagogue,,,كنيس الغريبة,كنيس الغريبة,33.81395609094081,10.859420384167151,421.01497472782154
Tunis,,yes,place_of_worship,,,,33.8166204632597,10.858116153798383,359.60167429338014
Tunis,,,place_of_worship,,جامع الرضوان,جامع الرضوان,36.30036473073771,10.267371754192302,3896.3408113176124
Tunis,,yes,place_of_worship,,جامع الرحمة,جامع الرحمة,36.337906458392894,10.337054832041721,1224.8066304456404
Tunis,,yes,place_of_worship,,جامع النور,جامع النور,36.268653485782266,10.262104575996952,1963.8422902348475
Tunis,,yes,place_of_worship,,جامع الفتح,جامع الفتح,36.2710342541136,10.327306023929902,194.99142084732526
Tunis,,yes,place_of_worship,,جامع العاقل,جامع العاقل,33.827900550346506,10.852067453087098,423.3941198976614
Tunis,,yes,place_of_worship,,جامع الرحمة,جامع الرحمة,36.96994438773601,11.050134168264485,1517.3415643146384
Tunis,,mosque,place_of_worship,,مسجد الرحمن,مسجد الرحمن,33.8278369570638,10.90943358511178,387.9483757769496
Tunis,,mosque,place_of_worship,,جامع سيدي ناصر,جامع سيدي ناصر,33.8203012209255,10.899664804793382,1306.9699318168934
Tunis,,yes,place_of_worship,,El Younsi,,33.8333735051213,10.905908690558679,409.59689474630227
Tunis,,yes,place_of_worship,,El Guechai,,33.8389541,10.90594275,107.00603894194111
Tunis,,yes,place_of_worship,,جامع الإخلاص,جامع الإخلاص,36.84675949530817,11.086442945837808,568.7581624594288
Tunis,,yes,place_of_worship,,مسجد سيدي حمد البناني,مسجد سيدي حمد البناني,35.675582081389734,10.836525739693299,1395.1921917405343
Tunis,,yes,place_of_worship,,جامع الغفران,جامع الغفران,35.68007646170377,10.835590138737109,1696.8587236540961
Tunis,,yes,place_of_worship,,مسجد القصبة,مسجد القصبة,37.2780568873348,9.876638683431779,365.6054185146412
Tunis,,yes,place_of_worship,,مسجد سيدي بوشوشة,مسجد سيدي بوشوشة,37.254304990998165,10.056360480884575,1121.3909126953636
Tunis,,yes,place_of_worship,,,,33.88806881342199,10.104774037634252,276.4320462811537
Tunis,archaeological_site,,,,,,34.64726169252997,10.68125191027129,5052.1439428562135
Tunis,archaeological_site,,,,,,34.649673111135236,10.682934116780025,11225.877020101163
Tunis,archaeological_site,,,,,,34.649673111135236,10.682934116780025,11225.877020101163
Tunis,,yes,place_of_worship,,,,33.87811883114575,10.862832958082912,268.65443463358713
Tunis,,yes,place_of_worship,,جامع ميدون,جامع ميدون,33.80639311808965,10.991352568259307,489.4114506221602
Tunis,,,place_of_worship,,,,33.86270310535312,10.09579123805043,669.5726156056041
Tunis,,,place_of_worship,,,,33.86545547472871,10.079352011187705,611.411278410586
Tunis,,yes,place_of_worship,,Cité Eddir,,36.18046065900837,8.7284918335372,429.6400880928817
Tunis,castle,yes,,hotel,قصر بيرم,قصر بيرم,36.795631375179276,10.171116586563766,506.5232936208093
Tunis,,yes,place_of_worship,,,,33.879952150243284,10.091923247703589,1647.0136312986463
Tunis,,,place_of_worship,,جامع الإمام سحنون,جامع الإمام سحنون,36.73854213531219,10.244106104904903,1759.6943626422992
Tunis,,yes,place_of_worship,,جامع بن عمران,جامع بن عمران,33.74409020949623,10.919737603926071,237.5612669990456
Tunis,,yes,place_of_worship,,جامع الرحمان,جامع,33.810778695756674,10.990992097707059,1542.1389398091824
Tunis,,yes,place_of_worship,,,,36.740729277575944,10.309208011395842,1929.3967983718326
Tunis,,mosque,,,,,33.78204609669617,11.010272865103788,85.33241409738366
Tunis,,mosque,,,,,33.78192724761368,11.01015587734075,34.672428803280496
Tunis,,mosque,,,,,33.78184284998806,11.010164117643521,114.46312463294825
Tunis,,mosque,place_of_worship,,,,33.78183401234518,11.010377143238792,173.65836699223092
Tunis,,yes,place_of_worship,,,,33.76343519011255,11.0177508027817,562.4053669497137
Tunis,,yes,place_of_worship,,Mosquée Laffam,,33.606132863609865,10.064732886258701,154.85887474274273
Tunis,,yes,place_of_worship,,,,33.65604208684629,9.911798161464546,387.67451104254013
Tunis,ruins,,,,,,33.57405816518778,9.823638292624866,146872.375315782
Tunis,ruins,yes,,,قصر الجؤامع,قصر الجؤامع,33.25113428179819,10.258389325666625,2314.8026775509475
Tunis,ruins,yes,,,Ksar Kherachfa,,33.188615350099646,10.292565402809107,1524.0898020652717
Tunis,,yes,place_of_worship,,,,33.51063805527073,10.143079788269292,218.4716976238223
Tunis,ruins,,,,Arcade romaine,,36.64233184928834,10.130495908970776,84.5120116634188
Tunis,ruins,,,,Arcade romaine,,36.64317919064678,10.130791496500711,55.30347138249145
Tunis,ruins,,,,Arcade romaine,,36.64491249043775,10.131384780014619,42.742195842840715
Tunis,ruins,,,,Arcade romaine,,36.648141124855734,10.132488971186126,90.64613966073466
Tunis,ruins,,,,Arcade romaine,,36.64884934706218,10.132729783803558,32.010844722015435
Tunis,ruins,,,,Arcade romaine,,36.649847391578845,10.133066872224502,182.43437939906136
Tunis,ruins,,,,Arcade romaine,,36.65059174431851,10.133303286039045,101.89969660086462
Tunis,ruins,,,,Arcade romaine,,36.65095929170536,10.133725293263678,159.41172746241958
Tunis,ruins,,,,Arcade romaine,,36.62812183229088,10.12925573307879,6922.879664892097
Tunis,,yes,place_of_worship,,جامع المظهار,جامع المظهار,33.26992451298897,10.128133705864201,378.3441027557558
Tunis,,yes,place_of_worship,,,,33.40426165789817,10.192994404989019,319.6241590079218
Tunis,,yes,place_of_worship,,جامع الصايخة,جامع الصايخة,33.41217034603811,10.28487186254646,263.7582681857027
Tunis,,yes,place_of_worship,,,,33.26392565990981,10.322565034217266,272.0135827893104
Tunis,,yes,place_of_worship,,,,36.792645220019104,10.173350030052953,117.33128152175777
Tunis,,yes,place_of_worship,,مسجد تشين,مسجد تشين,33.47700913240221,10.000209833823941,206.33899826932253
Tunis,,yes,place_of_worship,,,,32.852958742709525,10.475205746609495,487.10687118624577
Tunis,ruins,yes,,,Ksar Bou Ziri,,32.809532572451374,10.455048832387025,965.0747597257548
Tunis,ruins,yes,,,,,32.80932523364235,10.455550345528138,134.1859246720196
Tunis,ruins,,,,Ksar Rahache,,32.75725097622452,10.250146847281304,10421.155384608603
Tunis,archaeological_site,yes,,,,,32.76541023018521,10.276249581774673,2453.192183759815
Tunis,archaeological_site,yes,,,,,32.76541016255972,10.277662945614408,7407.743623931159
Tunis,ruins,,,,Ksar Mgassa,,32.72571998209184,10.278610152825317,15965.339646777868
Tunis,ruins,yes,,,Ksar Chitana,,32.79169811786561,10.303056628195003,739.5307409353442
Tunis,ruins,,,,حاف جرجر,حاف جرجر,32.73784563240251,10.297047424864829,17653.919428329547
Tunis,,yes,place_of_worship,,,,32.95986115,10.645111799999999,193.4837091958168
Tunis,,mosque,,,,,32.9911824186291,10.580744632278973,34.728700222452176
Tunis,,mosque,,,,,32.991464449999995,10.580829600000001,21.76031217150883
Tunis,,mosque,,,,,32.99120178763422,10.580520337623565,41.35587657361235
Tunis,,mosque,,,,,32.99127837218753,10.580711805478778,184.51184849753724
Tunis,,yes,place_of_worship,,,,32.97039116746823,10.661898084796084,89.85634971734585
Tunis,,yes,place_of_worship,,جامع قصر أولاد بوبكر,جامع قصر أولاد بوبكر,33.14850256632491,10.44854550732456,405.06771894696624
Tunis,,yes,place_of_worship,,,,33.317921976432196,10.108481932323834,109.02309501873057
Tunis,,yes,place_of_worship,,,,36.73270040070299,10.207941391899665,2184.8815517951125
Tunis,castle,yes,,,دار باش حامبة,دار باش حامبة,36.796215342378474,10.173455432918358,977.9210424295962
Tunis,,yes,place_of_worship,,,,36.72847682774047,10.207635811813352,3282.516315474198
Tunis,,,place_of_worship,,,مسجد,36.72331971515924,10.210946170680685,1963.8251992600526
Tunis,,,place_of_worship,,,,36.72429650357145,10.215872620501848,1871.221197599668
Tunis,,yes,place_of_worship,,مسجد الغفران,مسجد الغفران,36.72082039808263,10.206435320795526,582.5230472223083
Tunis,,terrace,place_of_worship,,,,36.845353559459475,10.119299120837319,25.138990185229908
Tunis,castle,yes,,,قصر خير الدين باشا,قصر خير الدين باشا,36.801699069651214,10.168505673709546,576.9686464144349
Tunis,,yes,place_of_worship,,,,36.794622713937244,10.17236899199392,139.10037309104774
Tunis,,yes,place_of_worship,,جامع الرحمة,جامع الرحمة,36.84145764144259,10.10303476749944,410.2675609277239
Tunis,,yes,place_of_worship,,مسجد حمزة,مسجد حمزة,36.83200385332666,10.106388302368073,1645.6853293113377
Tunis,,yes,place_of_worship,,Mosquée Bilel,,36.82904148316063,10.10437825616445,1038.4498476873084
Tunis,,yes,place_of_worship,,,,36.84429024923637,10.098270407859115,1024.8442855763283
Tunis,,yes,place_of_worship,,جامع سيدي محرز,جامع سيدي محرز,33.867929556473264,10.963728397320745,308.76653236299126
